0,2019-12-01,优,34,67,16,34,15,26,0.43,52
1,2019-12-02,优,35,81,14,35,11,24,0.39,52
2,2019-12-03,良,71,229,47,94,41,57,0.98,24
3,2019-12-04,良,72,230,48,96,39,59,0.94,25
4,2019-12-05,良,70,226,42,88,24,61,0.88,15
5,2019-12-06,轻度污染,135,349,101,155,33,69,1.45,8
6,2019-12-07,中度污染,153,315,115,176,40,83,1.69,10
7,2019-12-08,轻度污染,148,296,112,175,44,81,1.63,16
8,2019-12-09,轻度污染,106,238,75,131,43,67,1.3,21
9,2019-12-10,良,71,113,35,93,18,41,0.61,36
0,2019-11-01,良,97,281,62,143,29,76,1.19,7
1,2019-11-02,轻度污染,118,334,88,149,24,74,1.17,9
2,2019-11-03,良,79,282,58,86,14,47,1.0,18
3,2019-11-04,良,95,326,70,101,13,57,1.28,18
4,2019-11-05,良,77,254,55,90,16,60,1.07,32
5,2019-11-06,良,96,294,71,112,15,71,1.1,20
6,2019-11-07,良,95,314,71,111,12,56,0.88,16
7,2019-11-08,中度污染,163,351,123,179,23,67,1.24,19
8,2019-11-09,中度污染,178,341,137,187,28,65,1.39,19
9,2019-11-10,良,64,124,24,81,7,27,0.33,51
10,2019-11-11,良,98,338,51,146,25,68,0.91,17
11,2019-11-12,良,98,327,64,146,33,61,1.05,28
12,2019-11-13,良,60,207,19,73,7,19,0.31,59
13,2019-11-14,良,78,320,39,106,31,54,0.78,25
14,2019-11-15,良,85,312,50,121,29,70,1.0,15
15,2019-11-16,轻度污染,101,306,66,144,32,74,1.2,15
16,2019-11-17,轻度污染,106,256,58,148,10,35,0.61,43
17,2019-11-18,轻度污染,104,318,44,159,12,31,0.48,42
18,2019-11-19,轻度污染,109,320,65,169,37,67,1.04,17
19,2019-11-20,轻度污染,130,350,92,193,49,83,1.55,7
20,2019-11-21,轻度污染,102,323,76,125,43,58,1.16,22
21,2019-11-22,轻度污染,121,329,91,150,18,69,1.33,17
22,2019-11-23,中度污染,168,338,127,202,30,86,1.58,13
23,2019-11-24,优,41,111,14,42,9,24,0.46,47
24,2019-11-25,良,67,316,32,83,21,50,0.9,16
25,2019-11-26,轻度污染,103,354,73,153,42,70,1.56,10
26,2019-11-27,良,74,296,44,97,24,54,0.97,23
27,2019-11-28,良,90,337,61,125,36,61,1.31,14
28,2019-11-29,轻度污染,109,346,81,135,26,59,1.27,16
29,2019-11-30,中度污染,176,362,135,163,29,48,1.28,21
0,2019-10-01,良,74,285,46,81,9,38,0.84,105
1,2019-10-02,良,66,247,44,74,10,38,0.83,87
2,2019-10-03,良,76,297,53,94,15,51,1.06,78
3,2019-10-04,优,41,157,27,47,11,30,0.77,33
4,2019-10-05,优,22,58,9,22,7,26,0.48,29
5,2019-10-06,优,47,286,26,48,10,41,0.71,7
6,2019-10-07,良,69,343,49,70,11,43,1.03,35
7,2019-10-08,良,60,299,32,73,14,52,0.88,33
8,2019-10-09,良,92,362,59,121,16,64,1.16,21
9,2019-10-10,轻度污染,139,365,105,147,23,73,1.69,39
10,2019-10-11,良,95,359,71,121,17,64,1.23,35
11,2019-10-12,轻度污染,105,365,79,121,14,53,1.32,30
12,2019-10-13,良,52,218,34,51,8,43,0.99,39
13,2019-10-14,优,40,175,24,40,8,36,0.74,18
14,2019-10-15,优,44,230,25,45,11,48,0.8,14
15,2019-10-16,优,49,224,33,45,8,46,1.01,6
16,2019-10-17,良,99,343,74,98,10,51,1.38,25
17,2019-10-18,良,74,283,51,93,13,54,1.14,26
18,2019-10-19,良,83,280,58,107,15,50,0.97,36
19,2019-10-20,良,80,254,45,110,14,53,0.83,28
20,2019-10-21,良,93,304,55,136,20,56,1.08,30
21,2019-10-22,轻度污染,109,327,79,156,17,59,1.23,35
22,2019-10-23,轻度污染,123,344,93,157,17,55,1.23,38
23,2019-10-24,良,53,174,32,59,10,34,0.64,41
24,2019-10-25,良,63,273,29,76,12,47,0.65,20
25,2019-10-26,良,78,348,44,106,23,58,0.86,22
26,2019-10-27,良,90,337,54,130,29,68,1.03,26
27,2019-10-28,中度污染,200,343,82,322,7,29,0.44,55
28,2019-10-29,轻度污染,136,320,70,223,27,69,0.97,20
29,2019-10-30,良,100,253,55,149,24,68,0.98,26
30,2019-10-31,良,94,257,52,139,28,75,1.18,18
31,2019-10-31,良,94,257,52,139,28,75,1.18,18
0,2019-09-01,良,70,355,32,76,12,49,0.92,94
1,2019-09-02,良,61,330,32,69,11,46,0.77,80
2,2019-09-03,良,55,295,21,61,11,49,0.65,72
3,2019-09-04,良,61,320,24,69,10,52,0.66,78
4,2019-09-05,良,71,333,34,83,13,60,0.85,87
5,2019-09-06,良,84,341,43,92,14,52,0.98,127
6,2019-09-07,良,69,280,34,80,13,59,0.9,98
7,2019-09-08,良,87,313,39,106,15,72,0.93,87
8,2019-09-09,良,83,330,38,101,10,54,0.84,109
9,2019-09-10,良,62,292,44,70,5,32,0.93,80
10,2019-09-11,优,18,26,9,14,4,30,0.72,40
11,2019-09-12,优,25,63,16,24,7,36,0.89,18
12,2019-09-13,优,41,210,29,38,12,40,1.15,18
13,2019-09-14,良,70,359,46,90,20,45,1.13,26
14,2019-09-15,良,71,359,48,89,17,44,1.05,43
15,2019-09-16,良,57,311,26,65,13,44,0.73,55
16,2019-09-17,良,70,341,42,89,15,59,1.01,49
17,2019-09-18,良,58,290,29,67,13,47,0.83,49
18,2019-09-19,良,55,274,26,63,10,50,0.74,47
19,2019-09-20,良,60,281,39,73,20,47,0.9,44
20,2019-09-21,优,48,212,22,48,12,52,0.75,42
21,2019-09-22,良,56,271,22,65,12,56,0.77,41
22,2019-09-23,良,66,307,29,83,12,58,0.75,38
23,2019-09-24,良,56,173,23,64,11,52,0.68,40
24,2019-09-25,良,56,158,20,63,12,50,0.75,45
25,2019-09-26,良,51,125,22,55,12,43,0.65,69
26,2019-09-27,良,58,183,31,64,10,42,0.67,80
27,2019-09-28,良,65,185,42,76,9,53,0.76,62
28,2019-09-29,良,60,165,37,67,10,54,0.79,60
29,2019-09-30,良,62,174,40,72,9,52,0.98,70
0,2019-08-06,良,58,304,23,46,8,26,0.66,102
1,2019-08-07,良,67,331,24,50,9,25,0.73,112
2,2019-08-08,良,84,359,43,70,6,21,0.81,124
3,2019-08-09,良,70,347,43,70,10,25,0.9,93
4,2019-08-10,良,60,317,18,39,6,20,0.59,109
5,2019-08-11,良,57,308,22,45,6,18,0.62,98
6,2019-08-21,优,39,136,19,32,8,32,0.72,60
7,2019-08-22,良,55,235,31,62,14,51,1.0,47
8,2019-08-23,良,61,264,34,71,15,53,1.04,45
9,2019-08-24,优,31,81,17,30,6,31,0.72,55
10,2019-08-25,优,41,141,25,39,7,33,0.89,69
11,2019-08-26,良,64,316,45,76,8,53,1.32,25
12,2019-08-27,优,45,258,22,44,8,36,0.83,49
13,2019-08-28,优,48,275,16,53,10,40,0.6,54
0,2019-07-01,良,73,307,23,66,12,39,0.64,99
1,2019-07-02,良,92,320,28,66,13,28,0.74,148
2,2019-07-03,良,76,294,23,56,9,27,0.7,132
3,2019-07-04,良,95,326,40,85,12,33,0.88,138
4,2019-07-05,良,79,286,26,67,15,28,0.7,114
5,2019-07-06,优,49,183,12,36,6,14,0.38,99
6,2019-07-07,良,58,251,19,53,9,27,0.48,97
7,2019-07-12,良,62,313,26,47,9,41,0.78,95
8,2019-07-13,良,69,314,30,63,11,43,0.75,118
9,2019-07-14,良,69,327,26,57,11,42,0.77,118
10,2019-07-15,良,92,361,52,87,8,32,0.93,149
11,2019-07-16,良,56,284,38,58,8,29,1.03,129
12,2019-07-17,良,86,357,47,69,8,27,0.9,133
13,2019-07-18,良,84,355,47,79,11,31,0.87,130
14,2019-07-19,轻度污染,105,363,70,101,7,29,1.05,145
15,2019-07-20,良,76,350,53,78,5,39,0.92,83
16,2019-07-21,良,56,267,23,46,8,37,0.7,99
17,2019-07-22,良,62,300,42,63,4,40,0.97,67
18,2019-07-23,良,65,348,31,47,6,38,0.89,101
19,2019-07-24,良,69,337,34,76,11,48,0.78,84
20,2019-07-25,良,79,363,33,78,9,51,0.69,94
21,2019-07-26,良,93,358,42,92,11,49,0.9,132
0,2019-06-01,良,69,236,26,73,10,32,0.49,102
1,2019-06-02,良,84,277,50,115,13,45,0.57,85
2,2019-06-03,良,68,230,31,75,11,36,0.55,93
3,2019-06-04,良,89,295,39,100,14,44,0.82,117
4,2019-06-05,良,57,218,28,64,7,31,0.66,75
5,2019-06-06,良,68,311,25,48,6,21,0.62,115
6,2019-06-07,良,81,319,42,72,10,30,0.85,96
7,2019-06-08,良,57,210,16,39,9,24,0.59,101
8,2019-06-09,良,55,218,13,44,10,29,0.57,93
9,2019-06-10,良,77,304,22,61,12,34,0.69,121
10,2019-06-11,良,68,281,26,72,12,49,0.7,89
11,2019-06-14,良,51,243,17,37,7,36,0.48,137
12,2019-06-15,良,84,342,39,93,14,51,0.83,120
13,2019-06-17,良,70,324,34,51,9,27,0.91,133
14,2019-06-18,良,84,334,39,78,14,42,0.94,134
15,2019-06-19,良,81,345,43,85,17,48,0.98,128
16,2019-06-20,良,60,330,32,51,10,25,0.68,136
17,2019-06-25,良,86,321,39,77,15,33,0.69,123
18,2019-06-26,轻度污染,102,342,50,95,14,35,0.9,154
19,2019-06-27,良,98,339,53,100,13,30,0.9,144
20,2019-06-28,良,68,299,33,60,8,23,0.67,105
21,2019-06-29,良,72,325,33,75,16,28,0.68,84
22,2019-06-30,优,46,180,10,37,7,22,0.39,87
0,2019-05-01,良,68,238,25,82,10,41,0.6,68
1,2019-05-02,良,88,345,42,115,18,48,0.74,76
2,2019-05-03,良,87,310,41,110,12,53,0.78,89
3,2019-05-04,良,97,337,52,121,20,44,0.84,106
4,2019-05-05,轻度污染,114,341,50,175,10,28,0.56,89
5,2019-05-06,良,76,336,30,100,7,31,0.5,91
6,2019-05-07,良,95,359,49,137,20,48,0.8,77
7,2019-05-08,良,78,318,41,105,20,40,0.8,74
8,2019-05-09,良,58,170,27,60,8,37,0.64,73
9,2019-05-10,良,62,157,24,67,11,28,0.6,97
10,2019-05-11,良,67,152,28,82,12,43,0.6,71
11,2019-05-12,轻度污染,119,301,50,166,6,26,0.43,86
12,2019-05-13,良,75,212,32,98,11,37,0.54,79
13,2019-05-14,轻度污染,130,340,80,208,19,62,1.02,57
14,2019-05-15,轻度污染,124,333,73,190,10,44,0.67,73
15,2019-05-16,轻度污染,108,319,56,163,15,59,0.73,61
16,2019-05-17,轻度污染,108,352,58,155,15,46,0.72,98
17,2019-05-18,轻度污染,107,348,61,144,12,41,0.79,122
18,2019-05-19,良,75,279,24,95,4,10,0.36,102
19,2019-05-20,良,55,155,19,61,6,23,0.41,82
20,2019-05-21,良,67,205,25,79,13,39,0.52,78
21,2019-05-22,良,79,253,32,96,15,50,0.65,76
22,2019-05-23,良,84,241,33,91,18,52,0.73,94
23,2019-05-24,良,88,251,36,90,14,51,0.74,110
24,2019-05-25,轻度污染,103,308,43,97,16,40,0.91,143
25,2019-05-26,良,83,322,40,109,9,20,0.64,119
26,2019-05-27,优,49,205,11,42,6,16,0.4,96
27,2019-05-28,良,76,351,30,75,18,35,0.67,107
28,2019-05-29,良,80,324,34,76,17,30,0.72,111
29,2019-05-30,良,67,296,28,78,18,25,0.65,99
30,2019-05-31,良,61,236,18,65,13,30,0.52,90
0,2019-04-01,良,64,238,25,75,13,40,0.68,70
1,2019-04-02,良,75,289,34,97,15,37,0.75,78
2,2019-04-03,轻度污染,104,333,73,143,21,56,0.97,93
3,2019-04-04,轻度污染,115,316,82,170,27,70,1.09,78
4,2019-04-05,轻度污染,101,295,53,150,25,57,0.88,75
5,2019-04-06,轻度污染,110,316,53,168,19,48,0.81,77
6,2019-04-07,轻度污染,108,318,44,164,14,51,0.79,76
7,2019-04-08,轻度污染,108,314,58,163,12,35,0.84,96
8,2019-04-09,良,52,209,26,56,6,22,0.68,76
